video_id,group_name,start_timestamp,end_timestamp,slide_id,interval_id,aoi_id,aoi_id_global,status,percent,aoi_upper_left_x,aoi_upper_left_y,aoi_lower_right_x,aoi_lower_right_y
4,feedback,246.666,251.666,9,0,3,116,0.0,0.3655083655083655,0.5083333333333333,0.3074074074074074,0.7260416666666667,0.8074074074074075
4,feedback,251.666,253.333,9,1,3,117,0.0,0.4301242236024845,0.5083333333333333,0.3074074074074074,0.7260416666666667,0.8074074074074075
4,feedback,253.333,258.333,10,0,3,118,0.0,0.3597385620915033,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,feedback,258.333,263.333,10,1,3,119,0.0,0.40184696569920847,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,feedback,263.333,268.333,10,2,3,120,0.0,0.38518722466960353,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,feedback,268.333,273.333,10,3,3,121,0.0,0.2967121090617482,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,feedback,273.333,278.333,10,4,3,122,0.0,0.31286394917946003,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,feedback,278.333,283.333,10,5,3,123,0.0,0.31324986958789774,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,feedback,283.333,288.333,10,6,2,124,0.0,0.3645203679369251,0.27291666666666664,0.2962962962962963,0.4979166666666667,0.8203703703703704
4,feedback,288.333,293.333,10,7,3,125,0.0,0.3328173374613003,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
5,control,0.0,5.0,0,1,0,0,0.0,0.4640940454893943,0.041666666666666664,0.06851851851851852,0.3614583333333333,0.17222222222222222
5,control,5.0,10.0,0,2,0,1,0.0,0.502832131822863,0.041666666666666664,0.06851851851851852,0.3614583333333333,0.17222222222222222
5,control,10.0,15.0,0,3,6,2,0.0,0.38272237887721094,0.6677083333333333,0.3111111111111111,0.95,0.6333333333333333
5,control,15.0,20.0,0,4,6,3,0.0,0.2523314681588063,0.6677083333333333,0.3111111111111111,0.95,0.6333333333333333
5,control,20.0,25.0,0,5,4,4,0.0,0.2139289678135405,0.35520833333333335,0.3111111111111111,0.6375,0.6333333333333333
5,control,25.0,30.0,0,6,4,5,0.0,0.22831667116995408,0.35520833333333335,0.3111111111111111,0.6375,0.6333333333333333
5,control,30.0,35.0,0,7,4,6,0.0,0.307048339184445,0.35520833333333335,0.3111111111111111,0.6375,0.6333333333333333
5,control,35.0,40.0,0,8,4,7,0.0,0.22714526079641054,0.35520833333333335,0.3111111111111111,0.6375,0.6333333333333333
5,control,40.0,45.0,0,9,4,8,0.0,0.22841777526181714,0.35520833333333335,0.3111111111111111,0.6375,0.6333333333333333
5,control,45.0,50.0,0,10,5,9,0.0,0.19781483611270845,0.36875,0.6666666666666666,0.6291666666666667,0.837037037037037
5,control,50.0,55.0,0,11,4,10,0.0,0.22155517438536307,0.35520833333333335,0.3111111111111111,0.6375,0.6333333333333333
5,control,55.0,60.0,0,12,4,11,0.0,0.27186629526462397,0.35520833333333335,0.3111111111111111,0.6375,0.6333333333333333
5,control,60.0,65.0,0,13,4,12,0.0,0.2139275766016713,0.35520833333333335,0.3111111111111111,0.6375,0.6333333333333333
5,control,65.0,66.666,0,14,5,13,0.0,0.26140065146579805,0.36875,0.6666666666666666,0.6291666666666667,0.837037037037037
5,control,66.666,71.666,1,0,7,14,0.0,0.19092884302009777,0.5145833333333333,0.2722222222222222,0.684375,0.5740740740740741
5,control,71.666,76.666,1,1,9,15,0.0,0.26212789415656007,0.6958333333333333,0.6962962962962963,0.9572916666666667,0.8037037037037037
5,control,76.666,81.666,1,2,7,16,0.0,0.2527740189445196,0.5145833333333333,0.2722222222222222,0.684375,0.5740740740740741
